PROVIDER;DESCRIPTION;SUBSCRIPTIONID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_NAME;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;LOG-05;Monitor security audit logs to detect activity outside of typical or expected patterns. Establish and follow a defined process to review and take appropriate and timely actions on detected anomalies.;Audit Logs Monitoring and Response;Logging and Monitoring;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.8', '8.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.1', '1.6.2', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.3', '27002: 12.4.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15', '27001: A.8.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-6', 'AU-6(1)', 'AU-6(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-3', 'PR.PT-1', 'RS.AN-1', 'RS.CO-1.', 'DE.AE-1', 'DE.AE-5', 'DE.DP-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-03', 'PR.PS-04', 'DE.AE-02', 'DE.AE-03', 'DE.AE-06', 'DE.AE-07', 'DE.AE-08', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.6', '10.6.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.4.1.1', '10.4.2.1']}];FAIL;There is not an alert for creating/updating SQL Server firewall rule in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_create_update_sqlserver_fr;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC-07;Implement detection measures with proactive notification in case of changes deviating from the established baseline.;Detection of Baseline Deviation;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.1', '1.5.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.2', '27001: A.14.2.4', '27001: A.12.4.1', '27002: 12.4.1 (g)', '27001: A.5.1.1', '27017: 5.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.9', '27001: A.8.15', '27002: 8.9']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-6', 'CM-6(2)', 'SI-2', 'SI-2(2)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.MA-1', 'PR.IP-1', 'DE.DP-4', 'PR.IP-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-01', 'DE.CM-09', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.3', '6.4.5.4', '11.5', '11.5.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['11.5.2', '11.6.1']}];FAIL;There is not an alert for deleting Network Security Groups in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_nsg;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;LOG-05;Monitor security audit logs to detect activity outside of typical or expected patterns. Establish and follow a defined process to review and take appropriate and timely actions on detected anomalies.;Audit Logs Monitoring and Response;Logging and Monitoring;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.8', '8.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.1', '1.6.2', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.3', '27002: 12.4.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15', '27001: A.8.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-6', 'AU-6(1)', 'AU-6(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-3', 'PR.PT-1', 'RS.AN-1', 'RS.CO-1.', 'DE.AE-1', 'DE.AE-5', 'DE.DP-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-03', 'PR.PS-04', 'DE.AE-02', 'DE.AE-03', 'DE.AE-06', 'DE.AE-07', 'DE.AE-08', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.6', '10.6.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.4.1.1', '10.4.2.1']}];FAIL;There is not an alert for deleting Network Security Groups in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_nsg;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC-07;Implement detection measures with proactive notification in case of changes deviating from the established baseline.;Detection of Baseline Deviation;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.1', '1.5.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.2', '27001: A.14.2.4', '27001: A.12.4.1', '27002: 12.4.1 (g)', '27001: A.5.1.1', '27017: 5.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.9', '27001: A.8.15', '27002: 8.9']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-6', 'CM-6(2)', 'SI-2', 'SI-2(2)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.MA-1', 'PR.IP-1', 'DE.DP-4', 'PR.IP-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-01', 'DE.CM-09', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.3', '6.4.5.4', '11.5', '11.5.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['11.5.2', '11.6.1']}];FAIL;There is not an alert for deleting policy assignment in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_policy_assignment;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;LOG-05;Monitor security audit logs to detect activity outside of typical or expected patterns. Establish and follow a defined process to review and take appropriate and timely actions on detected anomalies.;Audit Logs Monitoring and Response;Logging and Monitoring;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.8', '8.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.1', '1.6.2', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.3', '27002: 12.4.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15', '27001: A.8.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-6', 'AU-6(1)', 'AU-6(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-3', 'PR.PT-1', 'RS.AN-1', 'RS.CO-1.', 'DE.AE-1', 'DE.AE-5', 'DE.DP-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-03', 'PR.PS-04', 'DE.AE-02', 'DE.AE-03', 'DE.AE-06', 'DE.AE-07', 'DE.AE-08', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.6', '10.6.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.4.1.1', '10.4.2.1']}];FAIL;There is not an alert for deleting policy assignment in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_policy_assignment;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC-07;Implement detection measures with proactive notification in case of changes deviating from the established baseline.;Detection of Baseline Deviation;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.1', '1.5.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.2', '27001: A.14.2.4', '27001: A.12.4.1', '27002: 12.4.1 (g)', '27001: A.5.1.1', '27017: 5.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.9', '27001: A.8.15', '27002: 8.9']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-6', 'CM-6(2)', 'SI-2', 'SI-2(2)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.MA-1', 'PR.IP-1', 'DE.DP-4', 'PR.IP-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-01', 'DE.CM-09', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.3', '6.4.5.4', '11.5', '11.5.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['11.5.2', '11.6.1']}];FAIL;There is not an alert for deleting public IP address rule in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_public_ip_address_rule;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;LOG-05;Monitor security audit logs to detect activity outside of typical or expected patterns. Establish and follow a defined process to review and take appropriate and timely actions on detected anomalies.;Audit Logs Monitoring and Response;Logging and Monitoring;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.8', '8.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.1', '1.6.2', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.3', '27002: 12.4.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15', '27001: A.8.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-6', 'AU-6(1)', 'AU-6(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-3', 'PR.PT-1', 'RS.AN-1', 'RS.CO-1.', 'DE.AE-1', 'DE.AE-5', 'DE.DP-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-03', 'PR.PS-04', 'DE.AE-02', 'DE.AE-03', 'DE.AE-06', 'DE.AE-07', 'DE.AE-08', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.6', '10.6.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.4.1.1', '10.4.2.1']}];FAIL;There is not an alert for deleting public IP address rule in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_public_ip_address_rule;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC-07;Implement detection measures with proactive notification in case of changes deviating from the established baseline.;Detection of Baseline Deviation;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.1', '1.5.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.2', '27001: A.14.2.4', '27001: A.12.4.1', '27002: 12.4.1 (g)', '27001: A.5.1.1', '27017: 5.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.9', '27001: A.8.15', '27002: 8.9']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-6', 'CM-6(2)', 'SI-2', 'SI-2(2)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.MA-1', 'PR.IP-1', 'DE.DP-4', 'PR.IP-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-01', 'DE.CM-09', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.3', '6.4.5.4', '11.5', '11.5.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['11.5.2', '11.6.1']}];FAIL;There is not an alert for deleting Security Solution in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_security_solution;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;LOG-05;Monitor security audit logs to detect activity outside of typical or expected patterns. Establish and follow a defined process to review and take appropriate and timely actions on detected anomalies.;Audit Logs Monitoring and Response;Logging and Monitoring;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.8', '8.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.1', '1.6.2', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.3', '27002: 12.4.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15', '27001: A.8.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-6', 'AU-6(1)', 'AU-6(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-3', 'PR.PT-1', 'RS.AN-1', 'RS.CO-1.', 'DE.AE-1', 'DE.AE-5', 'DE.DP-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-03', 'PR.PS-04', 'DE.AE-02', 'DE.AE-03', 'DE.AE-06', 'DE.AE-07', 'DE.AE-08', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.6', '10.6.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.4.1.1', '10.4.2.1']}];FAIL;There is not an alert for deleting Security Solution in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_security_solution;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;CCC-07;Implement detection measures with proactive notification in case of changes deviating from the established baseline.;Detection of Baseline Deviation;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.1', '1.5.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.2', '27001: A.14.2.4', '27001: A.12.4.1', '27002: 12.4.1 (g)', '27001: A.5.1.1', '27017: 5.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.9', '27001: A.8.15', '27002: 8.9']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-6', 'CM-6(2)', 'SI-2', 'SI-2(2)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.MA-1', 'PR.IP-1', 'DE.DP-4', 'PR.IP-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-01', 'DE.CM-09', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.3', '6.4.5.4', '11.5', '11.5.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['11.5.2', '11.6.1']}];FAIL;There is not an alert for deleting SQL Server firewall rule in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_sqlserver_fr;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
azure;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;4db9fc14-989b-40b7-be4d-5bde1c4d991a;global;2026-04-07 15:21:07.449768;LOG-05;Monitor security audit logs to detect activity outside of typical or expected patterns. Establish and follow a defined process to review and take appropriate and timely actions on detected anomalies.;Audit Logs Monitoring and Response;Logging and Monitoring;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.8', '8.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.6.1', '1.6.2', '5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.3']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.3', '27002: 12.4.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15', '27001: A.8.16']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-6', 'AU-6(1)', 'AU-6(5)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['DE.AE-3', 'PR.PT-1', 'RS.AN-1', 'RS.CO-1.', 'DE.AE-1', 'DE.AE-5', 'DE.DP-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.AM-03', 'PR.PS-04', 'DE.AE-02', 'DE.AE-03', 'DE.AE-06', 'DE.AE-07', 'DE.AE-08', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.6', '10.6.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.4.1.1', '10.4.2.1']}];FAIL;There is not an alert for deleting SQL Server firewall rule in subscription Azure subscription 1.;/subscriptions/4db9fc14-989b-40b7-be4d-5bde1c4d991a;monitor_alert_delete_sqlserver_fr;False;Azure subscription 1;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
